timestamp,host,queried_domain,query_type,source,os,interface,src_ip,dst_ip,src_port,dst_port,proto
2026-05-02T10:02:06.356Z,kali-linux-2025-2,google.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,57845,53,udp
2026-05-02T10:02:06.356Z,kali-linux-2025-2,google.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,57845,53,udp
2026-05-02T10:02:06.356Z,kali-linux-2025-2,c.arstechnica.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,37981,53,udp
2026-05-02T10:02:06.356Z,kali-linux-2025-2,c.arstechnica.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,37981,53,udp
2026-05-02T10:02:07.360Z,kali-linux-2025-2,googleadservices.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,54419,53,udp
2026-05-02T10:02:07.360Z,kali-linux-2025-2,googleadservices.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,54419,53,udp
2026-05-02T10:02:07.360Z,kali-linux-2025-2,gstatic.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,46082,53,udp
2026-05-02T10:02:07.360Z,kali-linux-2025-2,gstatic.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,46082,53,udp
2026-05-02T10:02:07.360Z,kali-linux-2025-2,csp.withgoogle.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,55779,53,udp
2026-05-02T10:02:07.360Z,kali-linux-2025-2,csp.withgoogle.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,55779,53,udp
2026-05-02T10:02:07.360Z,kali-linux-2025-2,ogads-pa.clients6.google.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,43280,53,udp
2026-05-02T10:02:07.360Z,kali-linux-2025-2,ogads-pa.clients6.google.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,43280,53,udp
2026-05-02T10:02:11.356Z,kali-linux-2025-2,hackthebox.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,43272,53,udp
2026-05-02T10:02:11.356Z,kali-linux-2025-2,hackthebox.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,43272,53,udp
2026-05-02T10:02:11.356Z,kali-linux-2025-2,hackthebox.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,55216,53,udp
2026-05-02T10:02:11.356Z,kali-linux-2025-2,hackthebox.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,41394,53,udp
2026-05-02T10:02:11.356Z,kali-linux-2025-2,hackthebox.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,41394,53,udp
2026-05-02T10:02:13.356Z,kali-linux-2025-2,cdn.jsdelivr.net,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,39456,53,udp
2026-05-02T10:02:13.356Z,kali-linux-2025-2,cdn.jsdelivr.net,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,39456,53,udp
2026-05-02T10:02:15.356Z,kali-linux-2025-2,app.hackthebox.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,37045,53,udp
2026-05-02T10:02:21.357Z,kali-linux-2025-2,static.cloudflareinsights.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,55666,53,udp
2026-05-02T10:02:21.357Z,kali-linux-2025-2,static.cloudflareinsights.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,55666,53,udp
2026-05-02T10:02:21.357Z,kali-linux-2025-2,fonts.googleapis.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,47648,53,udp
2026-05-02T10:02:21.357Z,kali-linux-2025-2,fonts.googleapis.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,56301,53,udp
2026-05-02T10:02:21.357Z,kali-linux-2025-2,fonts.googleapis.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,56301,53,udp
2026-05-02T10:02:21.357Z,kali-linux-2025-2,fonts.gstatic.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,33154,53,udp
2026-05-02T10:02:21.357Z,kali-linux-2025-2,fonts.gstatic.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,38943,53,udp
2026-05-02T10:02:21.357Z,kali-linux-2025-2,fonts.gstatic.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,38943,53,udp
2026-05-02T10:02:32.357Z,kali-linux-2025-2,encore.scdn.co,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,40078,53,udp
2026-05-02T10:02:32.357Z,kali-linux-2025-2,encore.scdn.co,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,37991,53,udp
2026-05-02T10:02:32.357Z,kali-linux-2025-2,encore.scdn.co,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,37991,53,udp
2026-05-02T10:02:32.357Z,kali-linux-2025-2,google.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,43340,53,udp
2026-05-02T10:02:32.357Z,kali-linux-2025-2,google.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,34733,53,udp
2026-05-02T10:02:32.357Z,kali-linux-2025-2,google.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,34733,53,udp
2026-05-02T10:02:32.357Z,kali-linux-2025-2,pl.scdn.co.localdomain,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,43592,53,udp
2026-05-02T10:02:32.357Z,kali-linux-2025-2,pl.scdn.co.localdomain,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,43592,53,udp
2026-05-02T10:02:34.356Z,kali-linux-2025-2,geolocation.onetrust.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,56372,53,udp
2026-05-02T10:02:34.356Z,kali-linux-2025-2,geolocation.onetrust.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,56372,53,udp
2026-05-02T10:03:55.356Z,kali-linux-2025-2,gew1-spclient.spotify.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,50562,53,udp
2026-05-02T10:03:58.356Z,kali-linux-2025-2,apresolve.spotify.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,57267,53,udp
2026-05-02T10:03:58.356Z,kali-linux-2025-2,challenges.cloudflare.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,52121,53,udp
2026-05-02T10:03:58.356Z,kali-linux-2025-2,challenges.cloudflare.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,40003,53,udp
2026-05-02T10:03:58.356Z,kali-linux-2025-2,challenges.cloudflare.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,40003,53,udp
2026-05-02T10:03:58.356Z,kali-linux-2025-2,o22381.ingest.sentry.io,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,32815,53,udp
2026-05-02T10:03:58.356Z,kali-linux-2025-2,o22381.ingest.sentry.io,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,32815,53,udp
2026-05-02T10:03:58.356Z,kali-linux-2025-2,stun.cloudflare.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,45565,53,udp
2026-05-02T10:03:58.356Z,kali-linux-2025-2,stun.cloudflare.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,34520,53,udp
2026-05-02T10:03:58.356Z,kali-linux-2025-2,stun.cloudflare.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,34520,53,udp
2026-05-02T10:04:00.356Z,kali-linux-2025-2,static.cloudflareinsights.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,42344,53,udp
2026-05-02T10:20:37.357Z,kali-linux-2025-2,push.services.mozilla.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,54088,53,udp
2026-05-02T10:20:37.357Z,kali-linux-2025-2,push.services.mozilla.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,54088,53,udp
2026-05-02T10:58:39.399Z,kali-linux-2025-2,example.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,49958,53,udp
2026-05-02T10:58:40.072Z,kali-linux-2025-2,example.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,49958,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,example.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,49958,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,example.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,36206,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,example.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,42356,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,example.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,40028,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,example.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,39966,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,openai.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,44966,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,openai.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,48638,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,openai.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,44187,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,openai.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,47355,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,openai.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,37161,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,cloudflare.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,42510,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,cloudflare.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,40325,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,cloudflare.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,35210,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,cloudflare.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,34039,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,cloudflare.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,60565,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,theguardian.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,49554,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,theguardian.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,34802,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,theguardian.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,59808,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,theguardian.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,56124,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,theguardian.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,56199,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,wikipedia.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,38586,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,wikipedia.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,43248,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,wikipedia.org,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,35854,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,wikipedia.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,38698,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,wikipedia.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,46929,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,rust-lang.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,59100,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,rust-lang.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,51305,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,rust-lang.org,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,36358,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,rust-lang.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,38745,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,rust-lang.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,54647,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,github.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,53372,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,github.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,39603,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,github.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,35552,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,github.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,51210,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,github.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,59695,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,apple.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,43474,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,apple.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,60072,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,apple.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,54389,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,apple.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,46973,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,apple.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,39672,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,microsoft.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,52030,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,microsoft.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,51254,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,microsoft.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,43460,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,microsoft.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,48130,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,microsoft.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,56140,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,dns.google,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,40125,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,dns.google,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,39129,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,dns.google,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,39368,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,dns.google,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,49385,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,dns.google,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,48279,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,mozilla.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,46606,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,mozilla.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,39998,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,mozilla.org,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,36376,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,mozilla.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,44776,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,mozilla.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,38766,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,debian.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,56096,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,debian.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,58974,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,debian.org,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,34605,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,debian.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,51611,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,debian.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,60308,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,kali.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,53242,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,kali.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,48070,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,kali.org,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,34036,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,kali.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,56870,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,kali.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,59109,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,kernel.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,46401,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,kernel.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,42141,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,kernel.org,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,48343,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,kernel.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,35989,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,kernel.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,56002,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,ietf.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,60142,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,ietf.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,33053,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,ietf.org,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,56200,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,ietf.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,48518,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,ietf.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,35403,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,iana.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,50810,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,iana.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,58230,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,iana.org,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,45404,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,iana.org,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,42718,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,iana.org,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,59771,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,fastly.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,55184,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,fastly.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,35023,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,fastly.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,50675,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,fastly.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,56022,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,fastly.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,41396,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,akamai.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,58931,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,akamai.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,41206,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,akamai.com,HTTPS,dnscap,linux,eth0,10.211.55.5,10.211.55.1,40533,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,akamai.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,32806,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,akamai.com,AAAA,dnscap,linux,eth0,10.211.55.5,10.211.55.1,54550,53,udp
2026-05-02T10:58:40.291Z,kali-linux-2025-2,ubuntu.com,A,dnscap,linux,eth0,10.211.55.5,10.211.55.1,45195,53,udp
2026-05-02T10:18:15.287Z,USER17D8,img-s-msn-com.akamaized.net,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,59300,53,udp
2026-05-02T10:18:15.287Z,USER17D8,sb.scorecardresearch.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,52646,53,udp
2026-05-02T10:18:15.287Z,USER17D8,sb.scorecardresearch.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,58240,53,udp
2026-05-02T10:18:15.287Z,USER17D8,th.bing.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,64877,53,udp
2026-05-02T10:18:15.287Z,USER17D8,th.bing.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,52197,53,udp
2026-05-02T10:18:15.287Z,USER17D8,bing.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,56785,53,udp
2026-05-02T10:18:15.287Z,USER17D8,bing.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,55102,53,udp
2026-05-02T10:18:15.287Z,USER17D8,c.msn.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,57688,53,udp
2026-05-02T10:18:15.287Z,USER17D8,c.msn.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,64269,53,udp
2026-05-02T10:18:15.287Z,USER17D8,c.bing.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,56623,53,udp
2026-05-02T10:18:15.287Z,USER17D8,c.bing.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,65157,53,udp
2026-05-02T10:18:15.287Z,USER17D8,assets.msn.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,65308,53,udp
2026-05-02T10:18:15.287Z,USER17D8,assets.msn.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,50770,53,udp
2026-05-02T10:18:15.287Z,USER17D8,api.msn.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,59787,53,udp
2026-05-02T10:18:15.287Z,USER17D8,api.msn.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,53304,53,udp
2026-05-02T10:18:15.287Z,USER17D8,browser.events.data.msn.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,61815,53,udp
2026-05-02T10:18:15.287Z,USER17D8,browser.events.data.msn.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,62133,53,udp
2026-05-02T10:18:15.287Z,USER17D8,srtb.msn.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,54600,53,udp
2026-05-02T10:18:15.287Z,USER17D8,srtb.msn.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,53980,53,udp
2026-05-02T10:18:15.287Z,USER17D8,r.bing.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,56607,53,udp
2026-05-02T10:18:15.287Z,USER17D8,r.bing.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,52803,53,udp
2026-05-02T10:18:15.287Z,USER17D8,r.msftstatic.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,55331,53,udp
2026-05-02T10:18:15.287Z,USER17D8,r.msftstatic.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,56802,53,udp
2026-05-02T10:18:16.289Z,USER17D8,moonpig.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,57239,53,udp
2026-05-02T10:18:16.289Z,USER17D8,moonpig.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,54752,53,udp
2026-05-02T10:18:16.289Z,USER17D8,moonpig.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,63204,53,udp
2026-05-02T10:18:16.289Z,USER17D8,moonpig.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,61950,53,udp
2026-05-02T10:18:16.289Z,USER17D8,moonpig.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,55917,53,udp
2026-05-02T10:18:16.289Z,USER17D8,moonpig.com,A,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,53788,53,udp
2026-05-02T10:18:17.303Z,USER17D8,images.cdn.europe-west1.gcp.commercetools.com,HTTPS,dnscap,windows,\Device\NPF_{F543187E-5506-48A1-9D3B-18567819C297},10.211.55.4,10.211.55.1,61076,53,udp
